,CAND_ID,CAND_ICI,PTY_CD,party,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,state_po,district_x,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS,last_name,year,state,state_fips,state_cen,state_ic,office,district_y,stage,special,party_detailed,writein,mode,candidatevotes,totalvotes,unofficial,version,suffix,candidate,first_name,total_contrib,indiv_percent,pol_pty_percent,other_pac_percent,usd_per_vote,usd_per_percent
60,S0NC00202,C,1,DEM,52569133.75,2632883.27,52395429.78,6946.59,0,173703.97,162.7,200000,0,200000,0,0,48478504.09,NC,00,865786.09,54600.0,12/31/2020,977060.67,6143.75,CUNNINGHAM,2020,NORTH CAROLINA,37,56,47,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,2569965.0,5474952.0,FALSE,20210114,,CAL CUNNINGHAM,CAL,49398890.18000001,98.13682840515993,0.11052879892857544,1.7526427959114927,20.387604414846116,1116211.5556627058
61,S4NC00162,I,2,REP,23280646.68,2415035.23,24471182.55,6441.91,2025444.43,834908.56,0,0,0,0,0,0,17309037.37,NC,00,3510847.39,0.0,12/31/2020,965088.74,44525.67,TILLIS,2020,NORTH CAROLINA,37,56,47,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,2665598.0,5474952.0,FALSE,20210114,,THOM TILLIS,THOM,20819884.76,83.13704696029258,0.0,16.86295303970741,9.180372490525578,502620.98727747996
62,S8NE00216,C,1,DEM,159630.3,0,141423.52,0,3504.06,2309.55,0,91970.63,0,14964.32,0,8000,67659.67,NE,00,0.0,0.0,10/14/2020,0,0,JANICEK,2020,NEBRASKA,31,46,35,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,227191.0,930012.0,FALSE,20210114,,CHRIS JANICEK,CHRIS,67659.67,100.0,0.0,0.0,0.6224873344454666,5789.206908822973
63,S4NE00090,I,2,REP,4530024.67,547953.14,3757823.15,1885.9,1361057.43,2133258.95,0,0,0,46000,0,0,2405198.65,NE,00,1575850.0,0.0,12/31/2020,2971,0,SASSE,2020,NEBRASKA,31,46,35,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,583507.0,930012.0,FALSE,20210114,,BEN SASSE,BEN,3981048.65,60.41620842789751,0.0,39.58379157210249,6.44006524343324,59893.37957175834
64,S0NH00219,I,1,DEM,18172382.69,634127.83,17521348.95,0,467428.19,1118461.93,0,0,0,0,0,0,15236819.7,NH,00,2070615.04,0.0,12/31/2020,248540.17,18500,SHAHEEN,2020,NEW HAMPSHIRE,33,12,4,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,450778.0,795914.0,FALSE,20210114,,JEANNE SHAHEEN,JEANNE,17307434.74,88.03626839502387,0.0,11.963731604976141,38.86913059199872,309364.8520600007
65,S0NH00334,C,2,REP,7150052.78,16747.27,7091752.65,13038.25,0,58300.13,125000,5935515,0,3065515,0,793430.12,1011801.8,NH,00,55800.0,300.0,12/31/2020,10900,0,MESSNER,2020,NEW HAMPSHIRE,33,12,4,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,326229.0,795914.0,FALSE,20210114,,CORKY MESSNER,CORKY,1067901.8,94.74670798382398,0.028092470674738065,5.2251995455012805,21.7385721379767,173020.33904625586
66,S0NH00300,C,3,LIB,6240,0,4852.74,0,3090.67,4477.93,0,0,0,0,0,0,6240.0,NH,00,0.0,0.0,10/14/2020,0,0,O'DONNELL,2020,NEW HAMPSHIRE,33,12,4,US SENATE,statewide,gen,FALSE,LIBERTARIAN,FALSE,total,18421.0,795914.0,FALSE,20210114,,JUSTIN O'DONNELL,JUSTIN,6240.0,100.0,0.0,0.0,0.26343520981488516,2096.7177158460454
67,S4NJ00185,I,1,DEM,8290750.95,2262726.91,6539134.14,2725000,4135489.48,5887106.29,0,0,0,0,0,0,5317701.42,NJ,00,667416.1,0.0,12/31/2020,1004508.57,68650,BOOKER,2020,NEW JERSEY,34,22,12,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,2541178.0,4440440.0,FALSE,20210114,,CORY BOOKER,CORY,5985117.52,88.84873859586303,0.0,11.151261404136974,2.5732688304400555,114264.45845439241
68,S0NJ00217,C,2,REP,586707.1,0,586154.09,0,0,553.01,0,315000,0,0,0,316635.53,259707.1,NJ,00,12000.0,0.0,12/31/2020,1,0,MEHTA,2020,NEW JERSEY,34,22,12,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1817052.0,4440440.0,FALSE,20210114,,RIKIN MEHTA,RIKIN,271707.1,95.58347941588572,0.0,4.416520584114291,0.32258520394573187,14324.202430087857
69,S8NJ00558,C,3,OTH,6218.86,0,5763.36,0,0,455.5,0,0,0,0,0,0,5468.86,NJ,00,0.0,750.0,11/23/2020,0,0,HOFFMAN,2020,NEW JERSEY,34,22,12,US SENATE,statewide,gen,FALSE,GREEN,FALSE,total,38288.0,4440440.0,FALSE,20210114,,MADELYN HOFFMAN,MADELYN,6218.86,87.9399118166352,12.060088183364797,0.0,0.15052653572921018,6684.040503134141
70,S0NM00058,O,1,DEM,9295577.6,457125.45,9596963.41,0,380709.26,79323.45,0,0,0,0,0,0,7409333.28,NM,00,1364237.0,50150.0,12/31/2020,190706.38,6500,LUJAN,2020,NEW MEXICO,35,85,66,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,474483.0,917237.0,FALSE,20210114,,BEN LUJAN,BEN,8823720.280000001,83.97062740978004,0.5683543721764489,15.46101821804351,20.2261480600991,185521.71368201115
71,S0NM00124,O,2,REP,3977162.91,2709.8,3966350.98,0,0,10811.93,0,0,0,0,0,0,3808608.21,NM,00,114720.0,51050.0,12/31/2020,39574.55,0,RONCHETTI,2020,NEW MEXICO,35,85,66,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,418483.0,917237.0,FALSE,20210114,,MARK RONCHETTI,MARK,3974378.21,95.82903309043655,1.2844776541787652,2.886489255384681,9.477926176212653,86935.04572090766
72,S0NM00132,O,3,LIB,8326.01,0,6895.09,0,0,1430.92,0,1000,0,0,0,1000,5808.0,NM,00,1518.01,0.0,12/31/2020,0,0,WALSH,2020,NEW MEXICO,35,85,66,US SENATE,statewide,gen,FALSE,LIBERTARIAN,FALSE,total,24271.0,917237.0,FALSE,20210114,,BOB WALSH,BOB,7326.01,79.27917106310257,0.0,20.720828936897437,0.28408759424827984,2605.7565268550948
73,S0OK00370,C,1,DEM,2089401.41,0,2062803.89,0,0,39996.45,0,0,0,0,0,19114.48,2001852.15,OK,00,83000.0,0.0,12/31/2020,12956.78,0,BROYLES,2020,OKLAHOMA,40,73,53,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,509763.0,1556361.0,FALSE,20210114,,ABBY BROYLES,ABBY,2084852.15,96.01890234758373,0.0,3.9810976524162642,4.046593985832632,62979.610623844615
74,S8OR00207,I,1,DEM,6410830.47,181258.72,4288037.97,0,1682768.67,3805561.17,0,0,0,0,0,0,5585245.96,OR,00,601018.86,5000.0,12/31/2020,57979.51,0,MERKLEY,2020,OREGON,41,92,72,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1321047.0,2321249.0,FALSE,20210114,,JEFF MERKLEY,JEFF,6191264.82,90.21171153845103,0.0807589425645017,9.707529518984458,3.2459389938435192,75346.32643520275
75,S4OR00156,C,2,REP,140186.41,0,123388.19,0,0,16822.45,11906.98,451.77,0,0,0,451.77,109224.92,OR,00,5499.6,6279.0,12/31/2020,250,0,PERKINS,2020,OREGON,41,92,72,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,912814.0,2321249.0,FALSE,20210114,,JO PERKINS,JO,121003.52,90.26590300844141,5.189105242558233,4.54499174900036,0.13517341977664674,3137.711654831214
76,S6RI00163,I,1,DEM,2964445.84,129213.64,2494636.39,0,1539577.8,2009387.25,0,0,0,0,0,0,1339746.42,RI,00,1482437.0,0.0,12/31/2020,8600.09,9250,REED,2020,"RHODE, ISLAND",44,15,5,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,328574.0,494262.0,FALSE,20210114,,JOHN REED,JOHN,2822183.42,47.47198252621015,0.0,52.52801747378986,7.592312203643624,37525.91414397305
77,S0RI00067,C,2,REP,29725.75,0,22367.71,0,0,7406.15,2326.33,8445.42,0,0,0,8571.78,18929.0,RI,00,0.0,0.0,12/31/2020,0,0,WATERS,2020,"RHODE, ISLAND",44,15,5,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,164855.0,494262.0,FALSE,20210114,,ALLEN WATERS,ALLEN,18929.0,100.0,0.0,0.0,0.13568111370598404,670.6201862254709
78,S0SC00289,C,1,DEM,132685669.57,769400.91,132350242.9,0,0,335426.67,0,0,0,0,0,2266,131109406.86,SC,00,725929.46,53338.0,12/31/2020,2101642.25,13900,HARRISON,2020,SOUTH CAROLINA,45,57,48,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1110828.0,2515104.0,FALSE,20210114,,JAIME HARRISON,JAIME,131888674.32,99.40914755264787,0.040441683317391314,0.5504107640347385,119.14557690299489,2996635.170510301
79,S0SC00149,I,2,REP,107747533.78,1774546.21,98457035.23,7118229.24,3200959.2,12491457.75,100,0,0,0,0,0,102558062.01,SC,00,2422144.91,44800.0,12/31/2020,2602584.33,8400,GRAHAM,2020,SOUTH CAROLINA,45,57,48,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1369137.0,2515104.0,FALSE,20210114,,LINDSEY GRAHAM,LINDSEY,105025006.92,97.65108807669098,0.04265650754407967,2.3062554157649373,71.91174822534195,1808655.2560855043
80,S0SD00070,C,1,DEM,273832.8,0,253114.09,0,0,20718.71,10,0,0,0,0,0,245553.67,SD,00,15769.13,12500.0,12/31/2020,0,0,AHLERS,2020,SOUTH DAKOTA,46,45,37,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,143987.0,420219.0,TRUE,20210114,,DAN AHLERS,DAN,273822.8,89.67612266034823,4.56499604853942,5.758881291112354,1.757895435004549,7387.010618021767
81,S4SD00049,I,2,REP,3663084.5,89503.47,2492100.99,2274.27,511538.45,1682521.96,0,0,0,0,0,0,2066636.73,SD,00,1491350.0,0.0,12/31/2020,36150,5400,ROUNDS,2020,SOUTH DAKOTA,46,45,37,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,276232.0,420219.0,TRUE,20210114,,MIKE ROUNDS,MIKE,3557986.73,58.084441759567774,0.0,41.91555824043222,9.021767897998785,37911.182843291506
82,S0TN00342,O,1,DEM,1628980.09,0,1612771.13,0,0,16208.96,0,0,0,0,0,0,1564486.33,TN,00,50855.28,0.0,12/31/2020,8409.19,0,BRADSHAW,2020,TENNESSEE,47,62,54,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1040691.0,2959761.0,FALSE,20210114,,MARQUITA BRADSHAW,MARQUITA,1615341.61,96.8517321856149,0.0,3.1482678143850946,1.5497118068667837,45867.76567203839
83,S0TN00169,O,2,REP,15772577.38,6629.33,15717518.79,0,0,55058.59,0,0,7300000,0,4305000,3028444.75,7314185.31,TN,00,1074725.0,49550.0,12/31/2020,17525.75,0,HAGERTY,2020,TENNESSEE,47,62,54,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1840926.0,2959761.0,FALSE,20210114,,BILL HAGERTY,BILL,8438460.309999999,86.67677563562542,0.587192428235762,12.736031936138836,8.537833019904113,252699.4519682442
84,S0TX00233,C,1,DEM,29597569.83,872922.24,29558486.93,43000,47481.9,86564.8,0,0,0,0,0,0,28046021.96,TX,00,551645.55,54600.0,12/31/2020,249486.42,2899.99,HEGAR,2020,TEXAS,48,74,49,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,4888764.0,11144040.0,FALSE,20210114,,MARY HEGAR,MARY,28652267.51,97.88412714704548,0.1905608342548942,1.9253120186996326,6.046208597919637,673791.9046356035
85,S2TX00106,I,2,REP,28614523.43,6491564.21,33771189.09,16555.98,5790126.35,633460.69,0,0,0,0,0,0,18604183.72,TX,00,2627788.43,45100.0,12/31/2020,139391.51,8200,CORNYN,2020,TEXAS,48,74,49,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,5962983.0,11144040.0,FALSE,20210114,,JOHN CORNYN,JOHN,21277072.15,87.43770566196063,0.21196525387540224,12.350329084163961,5.663472307400508,631139.6193256356
86,S0TX00340,C,3,LIB,12707.43,0,15279.43,0,0,-3738.02,0,0,0,0,0,0,12706.43,TX,00,0.0,1.0,12/31/2020,0,0,MCKENNON,2020,TEXAS,48,74,49,US SENATE,statewide,gen,FALSE,LIBERTARIAN,FALSE,total,209722.0,11144040.0,FALSE,20210114,,KERRY MCKENNON,KERRY,12707.43,99.99213058816771,0.007869411832290242,0.0,0.07285563746292711,8119.0613811235835
87,S6VA00093,I,1,DEM,13227445.93,2511874.76,15905872.08,0,3066836.33,388410.18,0,0,0,0,0,0,8161026.17,VA,00,2500949.0,0.0,12/31/2020,109648.68,2700,WARNER,2020,VIRGINIA,51,54,40,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,2466500.0,4405087.0,FALSE,20210114,,MARK WARNER,MARK,10661975.17,76.54328620988525,0.0,23.456713790114744,6.44876224609771,284073.5873637582
88,S0VA00146,C,2,REP,4925967.31,122584.58,4918185.91,19816.85,0,7781.4,0,0,2800,0,2800,0,4686785.29,VA,00,99789.39,7250.0,12/31/2020,28299,0,GADE,2020,VIRGINIA,51,54,40,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1934199.0,4405087.0,FALSE,20210114,,DANIEL GADE,DANIEL,4793824.68,97.76714007822248,0.15123623586501292,2.081623685912519,2.5427507252356145,112010.38163975977
89,S0WV00215,C,1,DEM,2064982.41,22672.46,1998997.19,0,0,65985.22,0,0,0,0,0,0,2015144.11,WV,00,14850.19,0.0,12/31/2020,8848.97,0,SWEARENGIN,2020,WEST VIRGINIA,54,55,56,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,210309.0,778918.0,FALSE,20210114,,PAULA SWEARENGIN,PAULA,2029994.3,99.26846149272438,0.0,0.7315385072756116,9.505048238544237,74036.531638704
90,S8WV00119,C,1,DEM,2064982.41,22672.46,2028605.22,21172.46,29608.03,65985.22,0,0,0,0,0,0,2015144.11,WV,00,14850.19,0.0,12/31/2020,8848.97,0,SWEARENGIN,2020,WEST VIRGINIA,54,55,56,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,210309.0,778918.0,FALSE,20210114,,PAULA SWEARENGIN,PAULA,2029994.3,99.26846149272438,0.0,0.7315385072756116,9.645831704777256,75133.1193982169
91,S4WV00159,I,2,REP,4945799.43,393136.72,3165676.34,3294.3,690252.82,2470530.34,0,0,0,0,0,0,2434918.77,WV,00,2116500.0,800.0,12/31/2020,0,0,CAPITO,2020,WEST VIRGINIA,54,55,56,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,547454.0,778918.0,FALSE,20210114,,SHELLEY CAPITO,SHELLEY,4552218.77,53.48861495951347,0.01757384784035764,46.49381119264618,5.782543081245182,45041.26891757335
92,S8AZ00197,O,1,DEM,22643275.25,1164829.1,24735382.98,0,2263633.3,171526.59,0,0,0,0,0,0,18692195.36,AZ,00,2573283.75,2006.0,12/31/2018,247982.98,27050,SINEMA,2018,ARIZONA,4,86,61,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1191100.0,2384308.0,FALSE,20210114,,KYRSTEN SINEMA,KYRSTEN,21267485.11,87.89095308316875,0.009432238883086258,12.099614677948162,20.76683987910335,495145.4245846515
93,S8AZ00221,O,2,REP,21876369.89,2639582.66,20952576.27,1500,0,923793.51,0,0,0,0,0,0,16892830.21,AZ,00,1257746.62,0.0,12/31/2018,235074.65,8500,MCSALLY,2018,ARIZONA,4,86,61,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1135200.0,2384308.0,FALSE,20210114,,MARTHA MCSALLY,MARTHA,18150576.830000002,93.070486785185,0.0,6.929513214815003,18.457167256871035,440075.71547895664
94,S0CA00199,I,1,DEM,18618681.59,189408.12,20950688.68,0,2424357,92349.06,3700000,8000000,0,7500000,0,550000,5142725.39,CA,00,1494112.0,0.0,12/31/2018,76869.34,4550,FEINSTEIN,2018,CALIFORNIA,6,93,71,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,6019422.0,11113364.0,FALSE,20210114,,DIANNE FEINSTEIN,DIANNE,6636837.39,77.48759066703606,0.0,22.512409332963937,3.4805150195483883,386802.3031970836
95,S2CT00132,I,1,DEM,12522264.41,381004.7,8862489.51,0,1124943,4784717.05,0,0,0,0,0,0,10749015.64,CT,00,1378336.67,0.0,12/31/2018,88237.5,12250,MURPHY,2018,CONNECTICUT,9,16,1,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,787685.0,1386840.0,FALSE,20210114,,CHRISTOPHER MURPHY,CHRISTOPHER,12127352.31,88.63447985374806,0.0,11.365520146251939,11.251311768029097,156037.69212373474
96,S8CT00121,C,2,REP,190461.61,0,173092.4,0,0,17367.96,818,13000,0,0,0,16695.53,170543.61,CT,00,2500.0,3600.0,12/31/2018,0,0,COREY,2018,CONNECTICUT,9,16,1,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,545717.0,1386840.0,FALSE,20210114,,MATTHEW COREY,MATTHEW,176643.61,96.54671912558852,2.0380018275215277,1.4152790468899499,0.31718344856399927,4398.826938064967
97,S8DE00079,I,1,DEM,3236955.45,15497.16,3121074.42,0,244760,360641.86,0,0,0,0,0,0,1260577.33,DE,00,1896543.64,0.0,12/31/2018,22918.82,10150,CARPER,2018,DELAWARE,10,51,11,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,217385.0,362592.0,FALSE,20210114,,THOMAS CARPER,THOMAS,3157120.9699999997,39.92806553750775,0.0,60.07193446249226,14.357358695402166,52058.63404083262
98,S8DE00145,C,2,REP,225814,0,223795.11,0,0,2019.71,0,0,0,0,0,11995.8,199552.0,DE,00,4150.0,0.0,12/31/2018,2500,0,ARLETT,2018,DELAWARE,10,51,11,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,137127.0,362592.0,FALSE,20210114,,ROBERT ARLETT,ROBERT,203702.0,97.9627102335765,0.0,2.037289766423501,1.6320280469929334,5917.6031361526175
99,S8FL00166,I,1,DEM,32401758.29,1130542.67,32418265.69,0,1745453,1730969.24,0,0,0,0,0,0,25495018.04,FL,00,2505695.19,2000.0,12/31/2018,168685.66,6500,NELSON,2018,FLORIDA,12,59,43,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,4089472.0,8190005.0,FALSE,20210114,,BILL NELSON,BILL,28002713.23,91.04481351716503,0.0071421650594105665,8.94804431777556,7.927249701183919,649242.1468894479
100,S8FL00273,C,2,REP,85231716.47,1036189.15,83771112.48,0,0,1460603.73,63569753.81,0,0,0,0,0,18341671.21,FL,00,981797.67,5050.0,12/31/2018,185475.35,10000,SCOTT,2018,FLORIDA,12,59,43,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,4099505.0,8190005.0,FALSE,20210114,,RICK SCOTT,RICK,19328518.880000003,94.89434407195509,0.02612719593959907,5.079528732105312,20.434445739180706,1673582.127761187
101,S2HI00106,I,1,DEM,3275240.47,142338.06,3091303.28,0,812934,996873.46,0,0,0,0,0,125000,1908750.81,HI,00,1217669.17,0.0,12/31/2018,35974.58,5000,HIRONO,2018,HAWAII,15,95,82,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,276316.0,388351.0,FALSE,20210114,,MAZIE HIRONO,MAZIE,3126419.98,61.05228415281558,0.0,38.94771584718442,11.187565251378855,43447.0215293823
102,S8HI00210,C,2,REP,19925,0,19926.0,0,0,0,0,14639,0,1540,0,0,5285.0,HI,00,0.0,0.0,12/14/2018,0,0,CURTIS,2018,HAWAII,15,95,82,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,112035.0,388351.0,FALSE,20210114,,RON CURTIS,RON,5285.0,100.0,0.0,0.0,0.17785513455616547,690.7021936002142
103,S2IN00091,I,1,DEM,14585917.72,1203398.13,15800916.06,0,1388871,173872.55,15000,0,0,0,0,0,10595662.29,IN,00,2704788.58,57400.0,12/31/2018,42229.81,16921.17,DONNELLY,2018,INDIANA,18,32,22,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1023553.0,2282565.0,FALSE,20210114,,JOE DONNELLY,JOE,13357850.87,79.32160938999913,0.42970984298763926,20.248680767013237,15.43732084220358,352366.88248184416
104,S8IN00171,C,2,REP,25950206.89,850345.68,25878621.77,0,0,71583.08,6402496.11,11569962.91,0,7440962.91,0,341069.24,6337765.58,IN,00,784490.63,2049.0,12/31/2018,73575,2300,BRAUN,2018,INDIANA,18,32,22,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1158000.0,2282565.0,FALSE,20210114,,MIKE BRAUN,MIKE,7124305.21,88.95977071706618,0.028760699318776096,11.011468583615047,22.34768719343696,510100.4861868744
105,S2MA00139,C,1,DEM,6750,0,7222.0,0,472,0,0,0,0,0,0,0,6750.0,MA,00,0.0,0.0,07/10/2017,500,0,WARREN,2018,MASSACHUSETTS,25,14,3,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1633371.0,2707090.0,FALSE,20210114,,ELIZABETH WARREN,ELIZABETH,6750.0,100.0,0.0,0.0,0.00442153068714946,119.69481507875432
106,S2MA00170,I,1,DEM,25825246.34,4147923.29,19578105.93,0,4845545,11092687.78,0,0,0,0,0,0,21286956.58,MA,00,349378.0,0.0,12/31/2018,176707.44,9043,WARREN,2018,MASSACHUSETTS,25,14,3,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1633371.0,2707090.0,FALSE,20210114,,ELIZABETH WARREN,ELIZABETH,21636334.58,98.38522556254536,0.0,1.6147744374546458,11.986319048152563,324480.44432063325
107,S8MA00276,C,2,REP,3025033.56,0,3015368.23,0,0,8905.71,0,0,0,0,0,30484.84,2989978.56,MA,00,34680.0,375.0,12/31/2018,30125,0,DIEHL,2018,MASSACHUSETTS,25,14,3,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,979210.0,2707090.0,FALSE,20210114,,GEOFF DIEHL,GEOFF,3025033.56,98.84116988110372,0.012396556684812448,1.1464335622114552,3.0793887215204094,83361.82414140685
108,S6MD03177,I,1,DEM,4067153.24,28341,3509769.73,0,704338,1261723.1,0,0,0,0,0,0,2444480.75,MD,00,1592761.56,0.0,12/31/2018,15225,4500,CARDIN,2018,MARYLAND,24,52,52,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1491614.0,2299889.0,FALSE,20210114,,BEN CARDIN,BEN,4037242.31,60.54827930305724,0.0,39.45172069694276,2.353001332784487,54116.418822563806
109,S8MD00328,C,2,REP,197638.11,0,203942.35,0,0,1603.84,0,6924.61,0,6924.61,0,0,178863.5,MD,00,6700.0,5150.0,12/31/2018,0,0,CAMPBELL,2018,MARYLAND,24,52,52,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,697017.0,2299889.0,FALSE,20210114,,TONY CAMPBELL,TONY,190713.5,93.78649125520741,2.700385657019561,3.5131230877730206,0.29259307879147856,6729.316033886549
110,S8ME00155,C,1,DEM,390114.5,0,386951.55,0,0,3162.95,21726.19,234325,0,3170.23,0,231154.77,129458.3,ME,00,0.0,0.0,12/31/2018,0,0,RINGELSTEIN,2018,MAINE,23,11,2,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,66268.0,634409.0,FALSE,20210114,,ZAK RINGELSTEIN,ZAK,129458.3,100.0,0.0,0.0,5.83919161586286,37044.35713827942
111,S8ME00130,C,2,REP,962794.83,8271.15,962182.9,0,0,612.44,0,12400,50,6000,50,13900,924143.68,ME,00,16750.0,1000.0,12/31/2018,5710,0,BRAKEY,2018,MAINE,23,11,2,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,223502.0,634409.0,FALSE,20210114,,ERIC BRAKEY,ERIC,941893.68,98.11549855605783,0.10616909543336145,1.7783323485088038,4.305030380041342,27311.500183716475
112,S8MI00281,I,1,DEM,13467045.34,954331.75,14887956.2,913.92,3203218.13,1782307.27,0,0,0,0,0,0,9550645.22,MI,00,2876408.28,48400.0,12/31/2018,207652.85,40921,STABENOW,2018,MICHIGAN,26,34,23,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,2214478.0,4237271.0,FALSE,20210114,,DEBBIE STABENOW,DEBBIE,12475453.5,76.55549531726442,0.3879618484410206,23.05654283429456,6.723009305127438,284872.1236134665
113,S8MI00372,C,2,REP,12551466.52,149488.83,12043511.62,0,0,507954.88,0,50000,0,50000,0,0,11952393.98,MI,00,375144.19,1227.6,12/31/2018,96576.32,2800,JAMES,2018,MICHIGAN,26,34,23,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1938818.0,4237271.0,FALSE,20210114,,JOHN JAMES,JOHN,12328765.77,96.94720625712723,0.009957201092968772,3.0428365417798022,6.2117803837183265,263209.9687829854
114,S6MN00267,I,1,DEM,8132759.12,587503.52,6941152.26,0,1881667,3935476.6,0,0,0,0,0,0,6031518.94,MN,00,1493360.13,5000.0,12/31/2018,65319.48,18500,KLOBUCHAR,2018,MINNESOTA,27,41,33,US SENATE,statewide,gen,FALSE,DEMOCRATIC-FARMER-LABOR,FALSE,total,1566174.0,2596879.0,FALSE,20210114,,AMY KLOBUCHAR,AMY,7529879.07,80.10113952600304,0.0664021288193145,19.832458345177645,4.431916415417444,115091.50668952837
115,S8MN00578,I,1,DEM,9221473.92,383642.8,8787690.79,2700,0,433782.6,5400,0,0,0,0,0,7313957.35,MN,00,1500307.13,0.0,12/31/2018,52895.19,3500,SMITH,2018,MINNESOTA,27,41,33,US SENATE,statewide,gen,TRUE,DEMOCRATIC-FARMER-LABOR,FALSE,total,1370540.0,2587356.0,FALSE,20210114,,TINA SMITH,TINA,8814264.48,82.97864633623972,0.0,17.021353663760266,6.41184554263283,165897.27035804308
116,S8MN00552,C,2,REP,258768.76,0,258688.67,0,0,79.48,1700,0,0,0,0,0,246768.76,MN,00,8200.0,2100.0,12/31/2018,699.99,80,NEWBERGER,2018,MINNESOTA,27,41,33,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,940437.0,2596879.0,FALSE,20210114,,JIM NEWBERGER,JIM,257068.76,95.99328988866637,0.8169020615340425,3.1898080497995944,0.2750728331616047,7143.3086390787485
117,S8MN00586,C,2,REP,4697809.09,79975.53,4682067.29,0,0,15741.43,5400,180000,0,180000,0,18618.8,3829946.46,MN,00,547135.79,53475.0,12/31/2018,34305,19000,HOUSLEY,2018,MINNESOTA,27,41,33,US SENATE,statewide,gen,TRUE,REPUBLICAN,FALSE,total,1095777.0,2587356.0,FALSE,20210114,,KARIN HOUSLEY,KARIN,4430557.25,86.44389957944907,1.2069587860533797,12.349141634497556,4.272828586473342,110553.28680183322
